"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","tweetid"
"92","eSportsTV is now available on Sportsnet NOW!

The first 24/7 global eSports channel, streaming the biggest titles i ",FALSE,10,NA,2017-12-17 00:55:05,TRUE,NA,"942196417157910528",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Sportsnet",5,FALSE,FALSE,NA,NA,92
"93","ICYMI: League of Legends is adding the most tilting emote ever. ",FALSE,0,NA,2017-12-17 00:55:00,FALSE,NA,"942196394940616704",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WWG",0,FALSE,FALSE,NA,NA,93
"94","ICYMI: League of Legends is adding the most tilting emote ever. ",FALSE,8,NA,2017-12-17 00:55:00,FALSE,NA,"942196394739171328",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ComicBookNOW",2,FALSE,FALSE,NA,NA,94
"95","RT @GloriousEggroll: League of Legends | saturday night league &amp; chill: ",FALSE,0,NA,2017-12-17 00:54:56,FALSE,NA,"942196376867282946",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RiceAndS0ySauce",1,TRUE,FALSE,NA,NA,95
"96","RT @Goffio13: Varus: As We Fall [OFFICIAL MUSIC VIDEO] | League of Legends Music via @YouTube",FALSE,0,NA,2017-12-17 00:54:24,FALSE,NA,"942196246160330752",NA,"<a href=""https://twitter.com/_BobbyCloud_"" rel=""nofollow"">bobbycloud</a>","_BobbyCloud_",1,TRUE,FALSE,NA,NA,96
"97","Varus: As We Fall [OFFICIAL MUSIC VIDEO] | League of Legends Music via @YouTube",FALSE,1,NA,2017-12-17 00:54:24,FALSE,NA,"942196244520239104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Goffio13",1,FALSE,FALSE,NA,NA,97
"98","Who plays League of Legends dira? La",FALSE,0,NA,2017-12-17 00:52:24,FALSE,NA,"942195741748948993",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JirroFTW",0,FALSE,FALSE,NA,NA,98
"99","RT @ICarly312: @LoLegendsBR Queremos personagens do iCarly no League of Legends",FALSE,0,NA,2017-12-17 00:52:21,FALSE,NA,"942195729526919168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","killingharmony",56,TRUE,FALSE,NA,NA,99
"100","New of Call of Duty Ghosts on Ebay : League of Legends [NA] S2 Championship Riven-Victorious Mao,Sivir,Morg,Elise ",FALSE,0,NA,2017-12-17 00:50:30,TRUE,NA,"942195262470217728",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ebayCodGhosts",0,FALSE,FALSE,NA,NA,100
"101","RT @akumeoy: Your honor,
.
.
.
.
League of Legends
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.",FALSE,0,NA,2017-12-17 00:48:08,FALSE,NA,"942194667365523456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gaydragonqueen",1,TRUE,FALSE,NA,NA,101
"102","I don't even own a laptop, i'm barely able to run League of Legends at a stable frame rate. @Speirs_Official , ",FALSE,0,NA,2017-12-17 00:47:08,TRUE,NA,"942194416902725632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheBossEmpoleon",0,FALSE,FALSE,NA,NA,102
"103","I liked a @YouTube video Just LoL Things | Champion Mastery | League of Legends Community Collab",FALSE,0,NA,2017-12-17 00:46:13,FALSE,NA,"942194183749726208",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","raizeniorix",0,FALSE,FALSE,NA,NA,103
"104","RT @ramonfirenze13: dedo no cu e league of legends",FALSE,0,NA,2017-12-17 00:45:44,FALSE,NA,"942194061426987009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","babygirlIx",1,TRUE,FALSE,NA,NA,104
"105","Varus: As We Fall [OFFICIAL MUSIC VIDEO] | League of Legends Music via @YouTube",FALSE,0,NA,2017-12-17 00:44:54,FALSE,NA,"942193851640504320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vinicius7almeid",0,FALSE,FALSE,NA,NA,105
"106","RT @Razrent: More
Live with The Forest w/ @DarkKartria , Later league of legends   @SupStreamers @TwitchStream_RT",FALSE,0,NA,2017-12-17 00:44:34,FALSE,NA,"942193768933011456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rakete1967",4,TRUE,FALSE,NA,NA,106
"107","dedo no cu e league of legends",FALSE,1,NA,2017-12-17 00:44:00,FALSE,NA,"942193628272889856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ramonfirenze13",1,FALSE,FALSE,NA,NA,107
"108","Drawing Chibi Project Vayne | Was the Coloring Too Much For A Chibi? | League of Legends: via @YouTube",FALSE,0,NA,2017-12-17 00:41:57,FALSE,NA,"942193109508743169",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ibanlendel",0,FALSE,FALSE,NA,NA,108
"109","RT @Razrent: More
Live with The Forest w/ @DarkKartria , Later league of legends   @SupStreamers @TwitchStream_RT",FALSE,0,NA,2017-12-17 00:41:45,FALSE,NA,"942193059055333376",NA,"<a href=""http://SupportStreamers.com"" rel=""nofollow"">SupportStreamers</a>","SupStreamers",4,TRUE,FALSE,NA,NA,109
"110","League of legends +  += BEST DAY",FALSE,0,NA,2017-12-17 00:41:18,FALSE,NA,"942192949411987456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BloodyNight69",0,FALSE,FALSE,NA,NA,110
"111","RT @emilyretard: zoe is an unbalanced champion and she doesn't deserve to be in the game i wish we could go back to league of legends seaso",FALSE,0,NA,2017-12-17 00:39:27,FALSE,NA,"942192480753258496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hpzz_",1,TRUE,FALSE,NA,NA,111
"112","I secretly play League of Legends when Matthew turns me off.",FALSE,0,NA,2017-12-17 00:36:48,FALSE,NA,"942191815897182208",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Mattbotronimus",0,FALSE,FALSE,NA,NA,112
"113","im a league of legends ill bet u money ill beat u",FALSE,0,NA,2017-12-17 00:36:27,FALSE,NA,"942191727439417344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lilblackfist",0,FALSE,FALSE,NA,NA,113
"114","league of legends",FALSE,0,NA,2017-12-17 00:36:14,FALSE,NA,"942191672808673280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lilblackfist",0,FALSE,FALSE,NA,NA,114
"115","Your honor,
.
.
.
.
League of Legends
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.",FALSE,0,NA,2017-12-17 00:35:57,FALSE,NA,"942191603350896643",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","akumeoy",1,FALSE,FALSE,NA,NA,115
"116","overwatch o league of legends?  Ambos. ",FALSE,1,NA,2017-12-17 00:33:43,FALSE,NA,"942191037363245057",NA,"<a href=""https://curiouscat.me"" rel=""nofollow"">Curious Cat</a>","JennySoldier",0,FALSE,FALSE,NA,NA,116
"117","league of legends 200 vagas",FALSE,0,NA,2017-12-17 00:32:46,FALSE,NA,"942190798476644358",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mclsq",0,FALSE,FALSE,NA,NA,117
"118","We're live with some more League of Legends! Drop by and have some fun. ",FALSE,0,NA,2017-12-17 00:32:26,FALSE,NA,"942190717480312832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dafattguy",0,FALSE,FALSE,NA,NA,118
"119","i plaed league of legends long enough to understand why i should hate it and stop playing",FALSE,0,NA,2017-12-17 00:32:01,FALSE,NA,"942190613587357697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","snouo",0,FALSE,FALSE,NA,NA,119
"120","League of LegendsGMVLeave It All Behind: via @YouTube",FALSE,0,NA,2017-12-17 00:30:06,FALSE,NA,"942190128616869888",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","DovahkiinEV",0,FALSE,FALSE,NA,NA,120
"121","league of legends ( Reason to not use Morgana ): via @YouTube",FALSE,0,NA,2017-12-17 00:30:02,FALSE,NA,"942190111311253504",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","JacobT2591001",0,FALSE,FALSE,NA,NA,121
"122","She supports my league of legends addiction... lol. #keeper ",FALSE,3,NA,2017-12-17 00:29:11,FALSE,NA,"942189896411709440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChianHeeKim",0,FALSE,FALSE,NA,NA,122
"123","League Of Legends Nuke Teemo/AP Evelynn: via @YouTube",FALSE,0,NA,2017-12-17 00:29:06,FALSE,NA,"942189877491314688",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","supershane09",0,FALSE,FALSE,NA,NA,123
"124","I liked a @YouTube video How I Climbed to Challenger Playing Support - League of Legends",FALSE,0,NA,2017-12-17 00:28:46,FALSE,NA,"942189794960003072",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","TiDiGiYouTube",0,FALSE,FALSE,NA,NA,124
"125","WTF &amp; Funny Moments | ALL-STAR 2017 (League of Legends) ",FALSE,0,NA,2017-12-17 00:28:04,FALSE,NA,"942189618442719232",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Carolina_2022",0,FALSE,FALSE,NA,NA,125
"126","Imagine Dragons: Warriors | Worlds 2014 - League of Legends via @YouTube",FALSE,0,NA,2017-12-17 00:27:55,FALSE,NA,"942189580970807298",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Maggiedunn",0,FALSE,FALSE,NA,NA,126
"127","WTF &amp; Funny Moments | ALL-STAR 2017 (League of Legends) ",FALSE,0,NA,2017-12-17 00:27:16,FALSE,NA,"942189416222744577",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Katia_2022",0,FALSE,FALSE,NA,NA,127
"128","Getting tilted from a 20 minute league of legends player is tired and i dont feel very well.",FALSE,0,NA,2017-12-17 00:26:48,FALSE,NA,"942189297490452482",NA,"<a href=""https://placeholder.com"" rel=""nofollow"">Doragonu</a>","drago_ebooks",0,FALSE,FALSE,NA,NA,128
"129","WTF &amp; Funny Moments | ALL-STAR 2017 (League of Legends) ",FALSE,0,NA,2017-12-17 00:25:30,FALSE,NA,"942188971790094336",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Magaly_2022",0,FALSE,FALSE,NA,NA,129
"130","WTF &amp; Funny Moments | ALL-STAR 2017 (League of Legends) ",FALSE,0,NA,2017-12-17 00:24:21,FALSE,NA,"942188680252461056",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Fix_Blinds",0,FALSE,FALSE,NA,NA,130
"131","i play all sorts of game. but i like playing league of legends the most. ",FALSE,0,NA,2017-12-17 00:23:43,FALSE,NA,"942188523506974720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mlbjin",0,FALSE,FALSE,NA,NA,131
"132","WTF &amp; Funny Moments | ALL-STAR 2017 (League of Legends) ",FALSE,0,NA,2017-12-17 00:23:09,FALSE,NA,"942188378119917569",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Tattoos_famous",0,FALSE,FALSE,NA,NA,132
"133","WTF &amp; Funny Moments | ALL-STAR 2017 (League of Legends) ",FALSE,0,NA,2017-12-17 00:23:08,FALSE,NA,"942188374684786689",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","castrofatima28",0,FALSE,FALSE,NA,NA,133
"134","THE PERFECT GANGPLANK PLAYER: TOBIAS FATE - WHO ELSE WASHES THEIR WALLS? | League Of Legends ",FALSE,0,NA,2017-12-17 00:23:05,FALSE,NA,"942188361695088645",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Hit_Mute",0,FALSE,FALSE,NA,NA,134
"135","I added a video to a @YouTube playlist Pentakill - Lightbringer [OFFICIAL AUDIO] | League of Legends Music",FALSE,0,NA,2017-12-17 00:22:58,FALSE,NA,"942188336042606597",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","MateusFried",0,FALSE,FALSE,NA,NA,135
"136","I added a video to a @YouTube playlist Pentakill - Last Whisper [OFFICIAL AUDIO] | League of Legends Music",FALSE,0,NA,2017-12-17 00:22:58,FALSE,NA,"942188332666191872",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","MateusFried",0,FALSE,FALSE,NA,NA,136
"137","WTF &amp; Funny Moments | ALL-STAR 2017 (League of Legends) ",FALSE,0,NA,2017-12-17 00:22:15,FALSE,NA,"942188155679182848",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ciradsense",0,FALSE,FALSE,NA,NA,137
"138","Just played the worst game of League of Legends ever holy shit I want to kill myself",FALSE,1,NA,2017-12-17 00:22:13,FALSE,NA,"942188146284023808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AuraInverse",0,FALSE,FALSE,NA,NA,138
"139","@JaviYours League of legends ;;",FALSE,0,"JaviYours",2017-12-17 00:22:10,FALSE,"942187942356889600","942188131314520065","1096842914","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AtoNekoGirl",0,FALSE,FALSE,NA,NA,139
"140","New of Call of Duty Ghosts on Ebay : League of Legends account Platinum Champions 78  Skins 38 ",FALSE,0,NA,2017-12-17 00:20:12,TRUE,NA,"942187637745639425",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ebayCodGhosts",0,FALSE,FALSE,NA,NA,140
"141","WTF &amp; Funny Moments | ALL-STAR 2017 (League of Legends) ",FALSE,0,NA,2017-12-17 00:20:10,FALSE,NA,"942187627800875013",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","atraccion_law",0,FALSE,FALSE,NA,NA,141
"142","Free Riot Points! - League Of Legends! ",FALSE,0,NA,2017-12-17 00:19:18,FALSE,NA,"942187411408347137",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_zoher_",0,FALSE,FALSE,NA,NA,142
"143","who play league of legends",FALSE,0,NA,2017-12-17 00:19:03,FALSE,NA,"942187348388909056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LordGalactica",0,FALSE,FALSE,NA,NA,143
"144","League of Legends cu Gasca + Webcam!!!: prin @YouTube",FALSE,0,NA,2017-12-17 00:18:56,FALSE,NA,"942187319301492737",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","TheLion69243269",0,FALSE,FALSE,NA,NA,144
"145","Every time in League of Legends... ",FALSE,0,NA,2017-12-17 00:18:26,FALSE,NA,"942187193887490048",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","PStation_games",0,FALSE,FALSE,NA,NA,145
"146","WTF &amp; Funny Moments | ALL-STAR 2017 (League of Legends) ",FALSE,0,NA,2017-12-17 00:18:14,FALSE,NA,"942187143878889473",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Seabed_Abysmal",0,FALSE,FALSE,NA,NA,146
"147","I liked a @YouTube video Just Ok Worlds Meetup /ALL Chat [League of Legends]",FALSE,0,NA,2017-12-17 00:17:54,FALSE,NA,"942187060458385408",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","long3126",0,FALSE,FALSE,NA,NA,147
"148","live again on #twitch with league of legends

spread the word

anyone who mentions this will get a mention in my tw ",FALSE,0,NA,2017-12-17 00:16:43,TRUE,NA,"942186762893479937",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MatterMastermin",1,FALSE,FALSE,NA,NA,148
"149","Welcome to the League of Legends Champion Spotlight Featuring: Sodapoppin, the Neckbeard",FALSE,0,NA,2017-12-17 00:14:49,FALSE,NA,"942186284679942146",NA,"<a href=""http://twitter.com/phreakbot"" rel=""nofollow"">Phreak Bot</a>","PhreakBot",0,FALSE,FALSE,NA,NA,149
"150","I liked a @YouTube video NEW CLASH TOURNAMENT GAME 1 - GNAR TOP - Ft. Phy &amp; FoxDrop | League of Legends",FALSE,0,NA,2017-12-17 00:13:38,FALSE,NA,"942185985567264770",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Vaaltorr",0,FALSE,FALSE,NA,NA,150
"151","RT @Razrent: More
Live with The Forest w/ @DarkKartria , Later league of legends   @SupStreamers @TwitchStream_RT",FALSE,0,NA,2017-12-17 00:13:26,FALSE,NA,"942185936338784261",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","Retweet_Twitch",4,TRUE,FALSE,NA,NA,151
"152","More
Live with The Forest w/ @DarkKartria , Later league of legends   @SupStreamers ",FALSE,2,NA,2017-12-17 00:11:54,TRUE,NA,"942185548395044864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Razrent",4,FALSE,FALSE,NA,NA,152
"153","WTF &amp; Funny Moments | ALL-STAR 2017 (League of Legends) ",FALSE,0,NA,2017-12-17 00:11:24,FALSE,NA,"942185424906326017",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","nadirfsosa",0,FALSE,FALSE,NA,NA,153
"154","@Dardochlol is the @ssbmhax of League of Legends.",FALSE,0,"Dardochlol",2017-12-17 00:10:58,FALSE,NA,"942185313132093440","3333845799","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saIemsucks",0,FALSE,FALSE,NA,NA,154
"155","WTF &amp; Funny Moments | ALL-STAR 2017 (League of Legends) ",FALSE,0,NA,2017-12-17 00:10:19,FALSE,NA,"942185150930145280",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DeyaniraRoman49",0,FALSE,FALSE,NA,NA,155
"156","#LeagueOfLegends trick2g just went live on Twitch: ",FALSE,0,NA,2017-12-17 00:10:18,FALSE,NA,"942185146148704256",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","LOLstreamers",0,FALSE,FALSE,NA,NA,156
"157","New of Call of Duty Ghosts on Ebay : League of Legends [NA] S2 Championship Riven-Victorious Mao,Sivir,Morg,Elise ",FALSE,0,NA,2017-12-17 00:10:18,TRUE,NA,"942185144898785280",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ebayCodGhosts",0,FALSE,FALSE,NA,NA,157
"158","@ardl @kiesVG @kweeninvain @vainglory Mobile legends is a direct copy of league lmao, league and dota only have gen ",FALSE,0,"ardl",2017-12-17 00:10:06,TRUE,"942174771034382336","942185094441242626","33226262","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_xxdeshawnxx_",0,FALSE,FALSE,NA,NA,158
"159","your honor,

league of legends",FALSE,1,NA,2017-12-17 00:09:51,FALSE,NA,"942185031342219264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","valkyrabits",0,FALSE,FALSE,NA,NA,159
"160","Championship Shyvana Skin Spotlight! (League of Legends  LoL) ",FALSE,0,NA,2017-12-17 00:09:14,FALSE,NA,"942184879890075648",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","7z_gamers",0,FALSE,FALSE,NA,NA,160
"161","League of Legends Players must register here: ",FALSE,0,NA,2017-12-17 00:09:09,FALSE,NA,"942184856062218240",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","HowiesGameShack",0,FALSE,FALSE,NA,NA,161
"162","100 Thieves' full League of Legends roster has been confirmed.

Read - - ",FALSE,24,NA,2017-12-17 00:09:00,FALSE,NA,"942184818628005889",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Dexerto",0,FALSE,FALSE,NA,NA,162
"163","League of Legends is cool and all, but the real reason I respect Koreans is their rooftop anti-riot strategy. That shit is beautiful.",FALSE,0,NA,2017-12-17 00:08:52,FALSE,NA,"942184786398810112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gumgrapes",0,FALSE,FALSE,NA,NA,163
"164","Looked up my hours on league of legends today and I've played nearly 5,000 hours since 2011 when I first started. Time to reevaluate life.",FALSE,1,NA,2017-12-17 00:06:34,FALSE,NA,"942184208092495872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_RyanSims",0,FALSE,FALSE,NA,NA,164
"165","I liked a @YouTube video REDMERCY VS BJERGSEN | $200 1v1 SHOWDOWN!! Season 2 - League of Legends",FALSE,0,NA,2017-12-17 00:06:27,FALSE,NA,"942184178359128066",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","AndyVandi20011",0,FALSE,FALSE,NA,NA,165
"166","WTF &amp; Funny Moments | ALL-STAR 2017 (League of Legends) ",FALSE,0,NA,2017-12-17 00:04:26,FALSE,NA,"942183671515303936",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","news_amazing",0,FALSE,FALSE,NA,NA,166
